Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Bwd Packets/s,SYN Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,Down/Up Ratio,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Active Mean,Active Std,Idle Std,Label
6,117680606,42,46,2660.0,590.0,0.0,142.87717,1898.0,0.0,354.8758068088127,0.7477867678553592,1.3526506e+06,1.0,1.17653656e+08,2.6145255e+06,1.0,0,1360,1488,0.39088854,0,1,0,0,1.0,29200,249,16,127140.0,84032.57,332888.2,Benign
6,5361564,10,11,1212.0,555.0,0.0,229.57875,141.0,0.0,290.2138256672866,3.916767570059781,268078.2,1.0,5.245809e+06,524580.9,1.0,0,336,368,2.0516403,0,1,0,0,1.0,29200,59,4,0.0,0.0,0.0,Benign
6,115244143,45,42,2082.0,517.0,0.0,129.79904,3404.0,0.0,173.21487652522177,0.754919059096999,1.3400481e+06,1.0,1.1254427e+08,2.7449822e+06,2.0,0,1456,1360,0.3644437,0,1,0,0,0.0,29200,122,8,39104.363,41572.55,70395.84,Benign
6,351800,12,11,2552.0,643.0,0.0,296.4675,811.0,0.0,10426.378624218303,65.37805571347356,15990.909,1.0,236097.0,23609.7,1.0,0,400,368,31.267765,0,1,0,0,0.0,29200,133,6,0.0,0.0,0.0,Benign
6,359446,14,14,11110.0,3474.0,0.0,1193.6674,2374.0,0.0,42390.23385988438,77.89765361139087,13312.814,1.0,243707.0,18746.691,1.0,0,464,464,38.948826,0,1,0,0,1.0,29200,213,8,0.0,0.0,0.0,Benign
6,2,3,0,1125.0,1094.0,0.0,622.8652,0.0,0.0,562500000.0,1500000.0,1.0,1.0,0.0,0.0,0.0,1,96,0,0.0,0,0,1,0,0.0,131,-1,1,0.0,0.0,0.0,Benign
6,281,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17793.59430604982,70.25,1.0,0.0,0.0,0.0,0,160,0,0.0,0,0,1,0,0.0,355,-1,0,0.0,0.0,0.0,Benign
6,115682,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.93316159817431,57841.0,2.0,2.0,2.0,2.0,0,32,64,17.288774,0,0,1,1,2.0,355,131,0,0.0,0.0,0.0,Benign
6,23735772,44,44,3162.0,517.0,0.0,133.75378,3118.0,0.0,2328.384347473509,3.707484214122043,272824.97,1.0,2.36237e+07,549388.4,1.0,0,1424,1424,1.8537421,0,1,0,0,1.0,29200,68,14,3.736088e+06,0.0,0.0,Benign
6,6576878,22,26,2916.0,517.0,0.0,201.22168,2896.0,0.0,2202.564803543566,7.298295635102248,139933.58,1.0,6.458168e+06,258326.72,1.0,0,720,848,3.9532435,0,1,0,0,1.0,29200,5838,8,0.0,0.0,0.0,Benign
6,115908150,106,122,4327.0,1505.0,0.0,216.48071,2896.0,0.0,1431.0727934144406,1.967074791548308,510608.6,1.0,1.1246424e+08,929456.56,2.0,0,3408,3920,1.0525576,0,1,0,0,1.0,29200,258,7,39949.637,57654.68,75565.69,Benign
6,32056460,30,32,4246.0,937.0,0.0,282.2945,2896.0,0.0,551.96362917178,1.9340875442890448,525515.75,1.0,3.1937632e+07,1.03024625e+06,1.0,0,976,1032,0.99823874,0,1,0,0,1.0,29200,6503,8,455681.34,583292.06,53163.098,Benign
6,2,3,0,842.0,811.0,0.0,459.5436,0.0,0.0,421000000.0,1500000.0,1.0,1.0,0.0,0.0,0.0,1,96,0,0.0,0,0,1,0,0.0,133,-1,1,0.0,0.0,0.0,Benign
6,243,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12345.67901234568,121.5,2.0,0.0,0.0,0.0,0,96,0,0.0,0,0,1,0,0.0,250,-1,0,0.0,0.0,0.0,Benign
6,115455,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.98414966870209,57727.5,3.0,3.0,3.0,3.0,0,32,64,17.322767,0,0,1,1,2.0,250,133,0,0.0,0.0,0.0,Benign
6,2,3,0,957.0,926.0,0.0,525.9059,0.0,0.0,478500000.0,1500000.0,1.0,1.0,0.0,0.0,0.0,1,96,0,0.0,0,0,1,0,0.0,213,-1,1,0.0,0.0,0.0,Benign
6,298,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10067.114093959732,149.0,2.0,0.0,0.0,0.0,0,96,0,0.0,0,0,1,0,0.0,274,-1,0,0.0,0.0,0.0,Benign
6,115887,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.88728675347537,57943.5,3.0,3.0,3.0,3.0,0,32,64,17.258192,0,0,1,1,2.0,274,213,0,0.0,0.0,0.0,Benign
6,68168,6,7,860.0,430.0,0.0,222.05104,2266.0,0.0,67098.93205022885,190.70531627743225,5680.6665,1.0,34603.0,5767.1665,1.0,0,208,240,102.68748,0,1,0,0,1.0,29200,235,2,0.0,0.0,0.0,Benign
6,71111,6,7,860.0,430.0,0.0,222.05104,2266.0,0.0,64321.97550308673,182.8127856449776,5925.9165,2.0,37482.0,6247.0,2.0,0,208,240,98.43765,0,1,0,0,1.0,29200,235,2,0.0,0.0,0.0,Benign
6,206,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14563.106796116504,103.0,1.0,0.0,0.0,0.0,0,96,0,0.0,0,0,1,0,0.0,264,-1,0,0.0,0.0,0.0,Benign
6,33442,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.70755337599427,16721.0,3.0,3.0,3.0,3.0,0,32,64,59.805035,0,0,1,1,2.0,264,235,0,0.0,0.0,0.0,Benign
6,67979,6,7,860.0,430.0,0.0,222.05104,2266.0,0.0,67285.48522337781,191.2355286191324,5664.9165,2.0,34516.0,5752.6665,2.0,0,208,240,102.97298,0,1,0,0,1.0,29200,235,2,0.0,0.0,0.0,Benign
6,174,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17241.379310344826,87.0,1.0,0.0,0.0,0.0,0,96,0,0.0,0,0,1,0,0.0,264,-1,0,0.0,0.0,0.0,Benign
6,33313,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.05493350944076,16656.5,3.0,3.0,3.0,3.0,0,32,64,60.03662,0,0,1,1,2.0,264,235,0,0.0,0.0,0.0,Benign
6,115482875,64,66,4559.0,1621.0,0.0,295.40973,2896.0,0.0,592.9623764562494,1.125708032468017,895216.06,1.0,1.12551064e+08,1.7315549e+06,2.0,0,2064,2128,0.5715133,0,1,0,0,1.0,29200,280,7,47815.0,83156.555,75441.41,Benign
6,5,2,0,818.0,818.0,0.0,578.4133,0.0,0.0,163600000.0,400000.0,5.0,5.0,0.0,0.0,0.0,1,64,0,0.0,0,0,1,0,0.0,235,-1,0,0.0,0.0,0.0,Benign
6,191,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15706.806282722511,95.5,1.0,0.0,0.0,0.0,0,96,0,0.0,0,0,1,0,0.0,264,-1,0,0.0,0.0,0.0,Benign
6,33497,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.56025912768308,16748.5,2.0,2.0,2.0,2.0,0,32,64,59.70684,0,0,1,1,2.0,264,235,0,0.0,0.0,0.0,Benign
6,5310438,13,8,1290.0,517.0,0.0,187.84708,165.0,0.0,305.0595826558939,3.954476071465291,265521.9,1.0,236529.0,33789.855,3.0,0,432,272,1.5064671,0,1,0,0,0.0,29200,4972,6,0.0,0.0,0.0,Benign
6,5309742,12,8,1237.0,517.0,0.0,195.66272,165.0,0.0,295.11791721707004,3.766661355674155,279460.1,1.0,237158.0,33879.715,1.0,0,400,272,1.5066645,0,1,0,0,0.0,29200,4972,5,0.0,0.0,0.0,Benign
6,30818571,20,21,2222.0,543.0,0.0,215.53041,794.0,0.0,133.16645992443972,1.3303666805316834,770464.25,1.0,3.0701118e+07,1.5350559e+06,1.0,0,656,680,0.68140733,0,1,0,0,1.0,29200,5491,6,375100.5,364543.94,58481.973,Benign
6,5255660,15,12,1198.0,517.0,0.0,178.49004,102.0,0.0,283.8844217472211,5.13731862411191,202140.77,1.0,239273.0,21752.092,1.0,0,496,392,2.2832527,0,1,0,0,0.0,29200,4948,6,0.0,0.0,0.0,Benign
6,5354897,21,19,1966.0,517.0,0.0,175.13922,2648.0,0.0,3688.5863537618,7.469798205268934,137305.05,1.0,5.239256e+06,291069.78,2.0,0,688,624,3.548154,0,1,0,0,0.0,29200,61,6,0.0,0.0,0.0,Benign
6,117795277,42,35,2770.0,517.0,0.0,139.99982,2710.0,0.0,177.56229734066503,0.6536764627668391,1.5499379e+06,1.0,1.1775487e+08,3.4633788e+06,1.0,0,1384,1136,0.29712567,0,1,0,0,0.0,29200,248,16,231218.5,209120.47,387165.0,Benign
6,115947409,31,28,870.0,435.0,0.0,108.633,705.0,0.0,19.66408753472016,0.5088513879598638,1.9990932e+06,2.0,1.1253094e+08,4.1678128e+06,2.0,0,1008,912,0.2414888,0,1,0,0,0.0,29200,240,2,31214.727,15502.597,49735.543,Benign
6,5383801,16,11,1317.0,517.0,0.0,174.90672,2896.0,0.0,1916.304113023494,5.0150442038998095,207069.27,1.0,67485.0,6748.5,2.0,0,528,368,2.0431662,0,1,0,0,0.0,29200,118,5,136518.0,0.0,0.0,Benign
6,25542,4,2,12.0,6.0,0.0,3.4641016,0.0,0.0,469.8144233027954,234.9072116513977,5108.4,1.0,3.0,3.0,3.0,0,120,80,78.30241,0,1,0,0,0.0,29200,23360,2,0.0,0.0,0.0,Benign
6,119175043,184,256,4798.0,625.0,0.0,97.079,2896.0,0.0,3314.401992705805,3.692048174885072,271469.34,1.0,1.1915229e+08,467263.88,1.0,0,5904,8208,2.1481009,0,1,0,0,1.0,29200,287,22,861241.0,1.186026e+06,375320.25,Benign
6,115492130,46,46,3586.0,662.0,0.0,193.78441,2909.0,0.0,225.1062474992885,0.7965910750801808,1.2691442e+06,1.0,1.12584264e+08,2.5018725e+06,1.0,0,1488,1488,0.39829555,0,1,0,0,1.0,29200,290,9,39803.09,38239.027,55130.12,Benign
6,117178477,24,22,1834.0,517.0,0.0,145.3239,1418.0,0.0,66.97475680623499,0.3925635592618258,2.6039662e+06,1.0,1.1715188e+08,5.578661e+06,1.0,0,784,720,0.18774779,0,1,0,0,0.0,29200,244,12,123656.0,74042.56,678058.1,Benign
6,118177041,36,30,3014.0,597.0,0.0,173.69885,457.0,0.0,47.08190315917624,0.5584841136782228,1.8181084e+06,1.0,1.1815023e+08,4.074146e+06,1.0,0,1168,976,0.25385642,0,1,0,0,0.0,29200,250,16,234440.5,231042.19,128916.88,Benign
6,115490610,44,40,2119.0,517.0,0.0,135.27267,3075.0,0.0,167.46816039849472,0.727331858408229,1.3914531e+06,1.0,1.1258236e+08,2.8867272e+06,1.0,0,1424,1296,0.3463485,0,1,0,0,0.0,29200,122,7,36819.637,33654.65,51081.035,Benign
6,118046071,36,34,2618.0,517.0,0.0,139.30063,1418.0,0.0,100.02874216796256,0.5929888170526235,1.7108126e+06,1.0,1.18019256e+08,3.576341e+06,1.0,0,1168,1104,0.28802314,0,1,0,0,0.0,29200,248,16,138071.5,94610.18,85163.94,Benign
6,118045605,32,34,2778.0,517.0,0.0,155.74016,1418.0,0.0,102.14696260822248,0.5591059489254174,1.8160862e+06,1.0,1.1801881e+08,3.5763275e+06,1.0,0,1040,1104,0.28802428,0,1,0,0,1.0,29200,248,16,138485.5,95194.25,86081.766,Benign
6,115341109,38,35,3765.0,997.0,0.0,253.9579,2597.0,0.0,103.75312066749764,0.6329053069881615,1.6019599e+06,1.0,1.1243251e+08,3.3068385e+06,1.0,0,1232,1136,0.30344775,0,1,0,0,0.0,29200,6304,7,39267.273,42921.11,77749.89,Benign
6,117988964,40,36,7576.0,1571.0,0.0,373.01163,2126.0,0.0,150.01403012573277,0.6441280389579487,1.5731861e+06,1.0,1.179414e+08,3.3697542e+06,1.0,0,1296,1168,0.3051133,0,1,0,0,0.0,29200,154,20,159260.0,96481.89,143875.72,Benign
6,167341,16,10,1705.0,517.0,0.0,175.28528,2126.0,0.0,55796.248379058336,155.3713674473082,6693.64,1.0,114595.0,12732.777,2.0,0,528,336,59.758217,0,1,0,0,0.0,29200,122,7,0.0,0.0,0.0,Benign
6,117897863,53,60,8978.0,2319.0,0.0,397.50702,1640.0,0.0,225.34759599501817,0.9584567279222016,1.0526595e+06,1.0,1.1787132e+08,1.997819e+06,1.0,0,1712,1936,0.50891507,0,1,0,0,1.0,29200,298,27,487244.0,588563.2,683847.2,Benign
6,10079039,19,21,6114.0,2414.0,0.0,643.6081,2896.0,0.0,2263.906310909205,3.968632326951012,258436.89,1.0,1.0057638e+07,502881.9,1.0,0,624,688,2.0835319,0,1,0,0,1.0,29200,70,7,123145.0,0.0,0.0,Benign
6,1,2,0,31.0,31.0,0.0,21.920311,0.0,0.0,31000000.0,2000000.0,1.0,1.0,0.0,0.0,0.0,1,64,0,0.0,0,0,1,0,0.0,307,-1,0,0.0,0.0,0.0,Benign
6,53856,21,18,730.0,44.0,0.0,14.956285,6.0,6.0,15560.011883541294,724.1532976827094,1417.2632,0.0,52642.0,3096.5881,0.0,1,672,360,334.2246,0,0,1,0,0.0,122,0,17,0.0,0.0,0.0,Benign
6,75,1,4,0.0,0.0,0.0,0.0,6.0,6.0,320000.0,66666.66666666667,18.75,1.0,5.0,1.6666666,1.0,0,32,80,53333.332,0,0,1,1,4.0,122,0,0,0.0,0.0,0.0,Benign
6,117385462,84,111,3406.0,598.0,0.0,117.16001,2836.0,0.0,1036.7723389801029,1.661193785649538,605079.7,1.0,1.17358616e+08,1.0668965e+06,1.0,0,2704,3568,0.9456026,0,1,0,0,1.0,29200,250,22,218499.5,208509.53,666111.56,Benign
6,355618,12,11,2554.0,644.0,0.0,296.73154,1036.0,0.0,10952.763920836403,64.6761412526925,16164.454,1.0,239615.0,23961.5,1.0,0,400,368,30.932068,0,1,0,0,0.0,29200,133,6,0.0,0.0,0.0,Benign
6,117387225,32,28,2694.0,517.0,0.0,150.07835,1418.0,0.0,88.9875367613469,0.5111288728394423,1.989614e+06,1.0,1.1733706e+08,4.345817e+06,1.0,0,1040,912,0.2385268,0,1,0,0,0.0,29200,248,16,150070.5,83350.21,556483.9,Benign
6,118338342,42,46,4126.0,587.0,0.0,159.41965,376.0,0.0,57.63136346797896,0.7436304963610189,1.3602109e+06,1.0,1.18311736e+08,2.6291498e+06,1.0,0,1360,1488,0.38871595,0,1,0,0,1.0,29200,263,24,252118.5,256441.47,40243.566,Benign
6,119334262,50,54,5450.0,823.0,0.0,211.52547,1418.0,0.0,112.97677443214089,0.8715015977557226,1.1585851e+06,0.0,1.1930761e+08,2.251087e+06,0.0,0,1616,1744,0.45251045,0,1,0,0,1.0,29200,263,22,795538.0,1.0253161e+06,104837.77,Benign
6,10073558,24,35,2210.0,517.0,0.0,185.2981,2896.0,0.0,4213.407020637594,5.85691768489346,173682.03,1.0,1.0051749e+07,295639.7,1.0,0,784,1136,3.4744427,0,1,0,0,1.0,29200,61,6,97617.0,0.0,0.0,Benign
6,10808115,36,46,6242.0,1030.0,0.0,341.9594,2896.0,0.0,5051.389627145899,7.5868918863280035,133433.52,1.0,1.07864e+07,239697.78,1.0,0,1168,1488,4.256061,0,1,0,0,1.0,29200,69,10,808263.0,0.0,0.0,Benign
6,10419494,30,33,4256.0,1023.0,0.0,292.58017,2962.0,0.0,4333.991650650214,6.046358873089231,168056.36,1.0,1.0398243e+07,324945.1,1.0,0,976,1072,3.1671402,0,1,0,0,1.0,29200,65,8,461415.0,0.0,0.0,Benign
6,117228720,30,28,2794.0,591.0,0.0,170.6983,386.0,0.0,39.27365239507861,0.4947593047164552,2.0566442e+06,1.0,1.1720199e+08,4.3408145e+06,1.0,0,976,912,0.23884933,0,1,0,0,0.0,29200,249,16,127884.0,80207.125,649161.5,Benign
6,118061013,32,28,2460.0,517.0,0.0,149.54376,1871.0,0.0,96.27225543118116,0.5082118006221071,2.0010341e+06,0.0,1.1803239e+08,4.37157e+06,1.0,0,1040,912,0.23716551,0,1,0,0,0.0,29200,122,14,115456.5,63162.312,44229.527,Benign
6,115355299,41,35,2662.0,657.0,0.0,177.39185,2311.0,0.0,97.92354662441645,0.6588340601501107,1.5380706e+06,1.0,1.12470696e+08,3.3079618e+06,2.0,0,1328,1136,0.3034104,0,1,0,0,0.0,29200,245,8,26207.273,18255.355,65382.508,Benign
6,5240640,12,8,1311.0,589.0,0.0,224.98045,152.0,0.0,308.1684679733773,3.8163277767600894,275823.16,1.0,83310.0,11901.429,1.0,0,400,272,1.5265311,0,1,0,0,0.0,29200,59,5,104399.0,0.0,0.0,Benign
6,5240719,12,8,1311.0,589.0,0.0,224.98045,152.0,0.0,308.1638225594618,3.816270248414387,275827.3,1.0,85654.0,12236.286,1.0,0,400,272,1.5265081,0,1,0,0,0.0,29200,59,5,107470.0,0.0,0.0,Benign
6,5240471,12,8,1311.0,589.0,0.0,224.98045,152.0,0.0,308.1784061012836,3.8164508495515,275814.25,2.0,84152.0,12021.714,2.0,0,400,272,1.5265803,0,1,0,0,0.0,29200,59,5,105660.0,0.0,0.0,Benign
6,115342989,42,37,2581.0,632.0,0.0,171.61574,2648.0,0.0,118.1779674532277,0.6849137575236584,1.4787562e+06,1.0,1.12458744e+08,3.123854e+06,2.0,0,1360,1200,0.3207824,0,1,0,0,0.0,29200,245,7,30970.273,17831.75,63854.086,Benign
6,74193,16,11,1705.0,517.0,0.0,175.28528,2438.0,0.0,134257.9488631003,363.9157332902026,2853.577,1.0,51455.0,5145.5,1.0,0,528,368,148.26196,0,1,0,0,0.0,29200,243,7,0.0,0.0,0.0,Benign
6,76127,16,11,1705.0,517.0,0.0,175.28528,2438.0,0.0,130847.13702103063,354.6704848476887,2927.9614,1.0,53275.0,5327.5,2.0,0,528,368,144.49538,0,1,0,0,0.0,29200,235,7,0.0,0.0,0.0,Benign
6,2,3,0,1067.0,1036.0,0.0,589.3898,0.0,0.0,533500000.0,1500000.0,1.0,1.0,0.0,0.0,0.0,1,96,0,0.0,0,0,1,0,0.0,133,-1,1,0.0,0.0,0.0,Benign
6,137,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21897.810218978106,68.5,3.0,0.0,0.0,0.0,0,96,0,0.0,0,0,1,0,0.0,253,-1,0,0.0,0.0,0.0,Benign
6,115708,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.927334324333668,57854.0,3.0,3.0,3.0,3.0,0,32,64,17.28489,0,0,1,1,2.0,253,133,0,0.0,0.0,0.0,Benign
6,22583,7,4,216.0,77.0,0.0,34.435585,6.0,6.0,10627.463135987247,487.0920603994155,2258.3,1.0,22351.0,7450.3335,2.0,1,224,80,177.12439,0,0,1,0,0.0,243,0,3,0.0,0.0,0.0,Benign
6,20002,5,2,216.0,77.0,0.0,33.349663,6.0,6.0,11398.8601139886,349.96500349965004,3333.6667,1.0,26.0,26.0,26.0,1,160,40,99.99,0,0,1,0,0.0,243,0,3,0.0,0.0,0.0,Benign
6,79,1,4,0.0,0.0,0.0,0.0,6.0,6.0,303797.4683544304,63291.13924050633,19.75,0.0,4.0,1.3333334,0.0,0,32,80,50632.91,0,0,1,1,4.0,243,0,0,0.0,0.0,0.0,Benign
6,66,1,4,0.0,0.0,0.0,0.0,6.0,6.0,363636.3636363636,75757.57575757575,16.5,1.0,4.0,1.3333334,1.0,0,32,80,60606.062,0,0,1,1,4.0,243,0,0,0.0,0.0,0.0,Benign
6,24807387,28,23,11080.0,1481.0,0.0,492.5726,330.0,0.0,594.4197186104285,2.055839254654269,496147.75,2.0,2.478584e+07,1.1266291e+06,2.0,0,912,752,0.9271432,0,1,0,0,0.0,29200,85,14,2.457024e+06,3.4433865e+06,75857.71,Benign
6,10845599,22,17,6394.0,861.0,0.0,390.61057,330.0,0.0,805.8568272715966,3.595928634278291,285410.5,1.0,1.0824174e+07,676510.9,1.0,0,720,560,1.5674561,0,1,0,0,0.0,29200,69,10,845127.0,0.0,0.0,Benign
6,10850018,22,17,7370.0,1302.0,0.0,471.22656,330.0,0.0,895.4823853748445,3.5944640829167285,285526.78,1.0,1.082878e+07,676798.75,1.0,0,720,560,1.5668176,0,1,0,0,0.0,29200,75,10,850444.0,0.0,0.0,Benign
6,10849547,22,17,6478.0,876.0,0.0,396.39334,330.0,0.0,813.3058458569745,3.594620125614461,285514.4,1.0,1.0828313e+07,676769.56,1.0,0,720,560,1.5668857,0,1,0,0,0.0,29200,70,10,850628.0,0.0,0.0,Benign
6,14750794,22,17,7318.0,1316.0,0.0,469.70126,330.0,0.0,655.1511735571657,2.643925472757602,388178.78,1.0,1.4729443e+07,920590.2,1.0,0,720,560,1.1524804,0,1,0,0,0.0,29200,75,10,4.751105e+06,0.0,0.0,Benign
6,24823120,33,20,10780.0,1312.0,0.0,451.90146,330.0,0.0,581.9574654596199,2.135106304122931,477367.7,1.0,2.48013e+07,1.3053316e+06,1.0,0,1072,656,0.8057005,0,1,0,0,0.0,29200,85,14,2.4821475e+06,3.3877012e+06,40366.605,Benign
6,117473754,30,28,2804.0,586.0,0.0,170.96516,347.0,0.0,38.61288028643402,0.4937273052498178,2.060943e+06,1.0,1.174469e+08,4.349885e+06,1.0,0,976,912,0.2383511,0,1,0,0,0.0,29200,249,16,126804.5,79215.055,474374.6,Benign
6,60487216,29,29,2832.0,773.0,0.0,230.28154,2648.0,0.0,223.71669411929955,0.9588803029056586,1.0611792e+06,1.0,6.0425544e+07,2.158055e+06,2.0,0,944,944,0.47944015,0,1,0,0,1.0,29200,116,6,83838.336,54535.0,358490.75,Benign
6,242,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8264.462809917355,242.0,242.0,0.0,0.0,0.0,0,32,32,4132.2314,0,0,1,1,1.0,61,389,0,0.0,0.0,0.0,Benign
6,115630,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.94482400761048,57815.0,3.0,3.0,3.0,3.0,0,32,64,17.296549,0,0,1,1,2.0,389,61,0,0.0,0.0,0.0,Benign
6,164,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12195.121951219511,164.0,164.0,0.0,0.0,0.0,0,32,32,6097.561,0,0,1,1,1.0,61,446,0,0.0,0.0,0.0,Benign
6,115407,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9949569783462,57703.5,2.0,2.0,2.0,2.0,0,32,64,17.329971,0,0,1,1,2.0,446,61,0,0.0,0.0,0.0,Benign
6,132,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15151.51515151515,132.0,132.0,0.0,0.0,0.0,0,32,32,7575.758,0,0,1,1,1.0,61,387,0,0.0,0.0,0.0,Benign
6,115619,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.94729240003805,57809.5,2.0,2.0,2.0,2.0,0,32,64,17.298195,0,0,1,1,2.0,387,61,0,0.0,0.0,0.0,Benign
6,70989948,28,28,2720.0,517.0,0.0,193.05338,1448.0,0.0,120.21420272064434,0.7888440769107198,1.2907264e+06,1.0,7.096374e+07,2.628287e+06,2.0,0,912,888,0.39442202,0,1,0,0,1.0,29200,0,6,44725.145,48775.32,198704.12,Benign
6,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,32,32,1e+06,0,0,1,1,1.0,410,62,0,0.0,0.0,0.0,Benign
6,115172,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.41332962872921,28793.0,2.0,2.0,2.0,2.0,0,96,64,17.365332,0,0,1,1,0.0,62,410,0,0.0,0.0,0.0,Benign
6,217,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9216.589861751152,217.0,217.0,0.0,0.0,0.0,0,32,32,4608.295,0,0,1,1,1.0,59,237,0,0.0,0.0,0.0,Benign
6,115292,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.02088609790792,57646.0,3.0,3.0,3.0,3.0,0,32,64,17.347258,0,0,1,1,2.0,237,59,0,0.0,0.0,0.0,Benign
6,234,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8547.008547008547,234.0,234.0,0.0,0.0,0.0,0,32,32,4273.5044,0,0,1,1,1.0,76,721,0,0.0,0.0,0.0,Benign
6,115501,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.97380109263123,57750.5,1.0,1.0,1.0,1.0,0,32,64,17.315866,0,0,1,1,2.0,721,76,0,0.0,0.0,0.0,Benign
6,133,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15037.593984962405,133.0,133.0,0.0,0.0,0.0,0,32,32,7518.797,0,0,1,1,1.0,1183,74,0,0.0,0.0,0.0,Benign
6,115342,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.34934369093652,28835.5,3.0,3.0,3.0,3.0,0,96,64,17.339737,0,0,1,1,0.0,74,1183,0,0.0,0.0,0.0,Benign
6,104,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19230.76923076923,104.0,104.0,0.0,0.0,0.0,0,32,32,9615.385,0,0,1,1,1.0,732,76,0,0.0,0.0,0.0,Benign
6,50,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,50.0,50.0,0.0,0.0,0.0,0,32,32,20000.0,0,0,1,1,1.0,549,76,0,0.0,0.0,0.0,Benign
6,115363,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.34145263212642,28840.75,1.0,2.0,2.0,2.0,0,96,64,17.33658,0,0,1,1,0.0,76,549,0,0.0,0.0,0.0,Benign
6,115359,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.34295546944755,28839.75,2.0,2.0,2.0,2.0,0,96,64,17.337183,0,0,1,1,0.0,76,732,0,0.0,0.0,0.0,Benign
6,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,1.0,0.0,0.0,0.0,0,32,32,1e+06,0,0,1,1,1.0,947,78,0,0.0,0.0,0.0,Benign
6,115229,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.39185448107681,28807.25,2.0,3.0,3.0,3.0,0,96,64,17.35674,0,0,1,1,0.0,947,78,0,0.0,0.0,0.0,Benign
6,421,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9501.187648456058,140.33333,2.0,419.0,209.5,2.0,0,32,96,7125.8906,0,0,1,1,3.0,76,1250,0,0.0,0.0,0.0,Benign
6,115581,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.955823188932435,57790.5,2.0,2.0,2.0,2.0,0,32,64,17.303883,0,0,1,1,2.0,1250,76,0,0.0,0.0,0.0,Benign
6,221,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9049.773755656108,221.0,221.0,0.0,0.0,0.0,0,32,32,4524.8867,0,0,1,1,1.0,64,717,0,0.0,0.0,0.0,Benign
6,115219,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.03737230838664,57609.5,2.0,2.0,2.0,2.0,0,32,64,17.358248,0,0,1,1,2.0,717,64,0,0.0,0.0,0.0,Benign
6,232,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17241.379310344826,77.333336,3.0,135.0,67.5,3.0,0,32,96,12931.034,0,0,1,1,3.0,66,772,0,0.0,0.0,0.0,Benign
6,115502,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.973576215130475,57751.0,3.0,3.0,3.0,3.0,0,32,64,17.315718,0,0,1,1,2.0,772,66,0,0.0,0.0,0.0,Benign
